Filename,x1,y1,x2,y2,x3,y3,x4,y4
corpus_image_270_2_version_6.jpeg,96.32875387,137.3055804,96.39321812,146.8602097,89.1860687,110.2057023,95.45616631,99.35531603
corpus_image_270_2_version_7.jpeg,97.74504097,139.0887453,94.81750069,145.165293,89.99051222,108.0454858,93.61809029,100.625844
corpus_image_270_2_version_8.jpeg,99.37977586,140.7965331,93.50753617,143.1845418,89.73732923,104.027485,92.27995774,103.0253407
corpus_image_270_2_version_9.jpeg,101.4307031,141.7772592,92.19332519,141.0794094,89.2038818,101.9113267,91.87986337,105.5544499
corpus_image_270_2_version_10.jpeg,104.0026531,140.1686466,90.82361731,139.012409,88.85630369,99.41093393,91.81934292,107.8207584
corpus_image_original_3_version_1.jpeg,122.231382,137.6718748,151.8742327,135.909288,116.2244918,142.9035387,91.15024914,122.098153
corpus_image_original_3_version_2.jpeg,125.038339,137.9354326,151.1720196,137.7375338,113.7493843,142.0647353,93.00169881,121.4064835
corpus_image_original_3_version_3.jpeg,127.4121363,138.5056607,149.7203256,139.3284042,111.6769609,140.7243442,95.02165316,121.4384423
corpus_image_original_3_version_4.jpeg,129.9417037,138.6877855,147.9663441,140.8580524,109.6567853,139.2009676,97.0164501,122.0897128
corpus_image_original_3_version_5.jpeg,132.2948264,139.1680101,146.0592649,141.9881205,107.5969863,137.8209974,98.71050304,123.7483271
corpus_image_original_3_version_6.jpeg,134.6307957,138.9167476,143.9295498,143.0433003,105.4104683,136.5536552,99.58158801,125.2914464
corpus_image_original_3_version_7.jpeg,136.867021,138.2381716,141.6192593,143.7896318,103.0169904,135.7895887,100.2142065,127.3767844
corpus_image_original_3_version_8.jpeg,139.110785,137.4010073,139.1722228,144.2955718,99.97803472,135.110254,101.2857628,129.3176053
corpus_image_original_3_version_9.jpeg,141.0511731,136.0252911,136.5038829,144.3457843,97.42521895,135.0176752,103.1620891,130.7932712
corpus_image_original_3_version_10.jpeg,141.1597938,133.1554846,134.0271448,144.413895,94.67860315,134.6797177,105.0994222,132.0716344
corpus_image_90_3_version_1.jpeg,137.6718748,133.768618,135.909288,104.1257673,142.9035387,139.7755082,122.098153,164.8497509
corpus_image_90_3_version_2.jpeg,137.9354326,130.961661,137.7375338,104.8279804,142.0647353,142.2506157,121.4064835,162.9983012
corpus_image_90_3_version_3.jpeg,138.5056607,128.5878637,139.3284042,106.2796744,140.7243442,144.3230391,121.4384423,160.9783468
corpus_image_90_3_version_4.jpeg,138.6877855,126.0582963,140.8580524,108.0336559,139.2009676,146.3432147,122.0897128,158.9835499
corpus_image_90_3_version_5.jpeg,139.1680101,123.7051736,141.9881205,109.9407351,137.8209974,148.4030137,123.7483271,157.289497
corpus_image_90_3_version_6.jpeg,138.9167476,121.3692043,143.0433003,112.0704502,136.5536552,150.5895317,125.2914464,156.418412
corpus_image_90_3_version_7.jpeg,138.2381716,119.132979,143.7896318,114.3807407,135.7895887,152.9830096,127.3767844,155.7857935
corpus_image_90_3_version_8.jpeg,137.4010073,116.889215,144.2955718,116.8277772,135.110254,156.0219653,129.3176053,154.7142372
corpus_image_90_3_version_9.jpeg,136.0252911,114.9488269,144.3457843,119.4961171,135.0176752,158.5747811,130.7932712,152.8379109
corpus_image_90_3_version_10.jpeg,133.1554846,114.8402062,144.413895,121.9728552,134.6797177,161.3213969,132.0716344,150.9005778
corpus_image_180_3_version_1.jpeg,133.768618,118.3281252,104.1257673,120.090712,139.7755082,113.0964613,164.8497509,133.901847
corpus_image_180_3_version_2.jpeg,130.961661,118.0645674,104.8279804,118.2624662,142.2506157,113.9352647,162.9983012,134.5935165
corpus_image_180_3_version_3.jpeg,128.5878637,117.4943393,106.2796744,116.6715958,144.3230391,115.2756558,160.9783468,134.5615577
corpus_image_180_3_version_4.jpeg,126.0582963,117.3122145,108.0336559,115.1419476,146.3432147,116.7990324,158.9835499,133.9102872
corpus_image_180_3_version_5.jpeg,123.7051736,116.8319899,109.9407351,114.0118795,148.4030137,118.1790026,157.289497,132.2516729
corpus_image_180_3_version_6.jpeg,121.3692043,117.0832524,112.0704502,112.9566997,150.5895317,119.4463448,156.418412,130.7085536
corpus_image_180_3_version_7.jpeg,119.132979,117.7618284,114.3807407,112.2103682,152.9830096,120.2104113,155.7857935,128.6232156
corpus_image_180_3_version_8.jpeg,116.889215,118.5989927,116.8277772,111.7044282,156.0219653,120.889746,154.7142372,126.6823947
corpus_image_180_3_version_9.jpeg,114.9488269,119.9747089,119.4961171,111.6542157,158.5747811,120.9823248,152.8379109,125.2067288
corpus_image_180_3_version_10.jpeg,114.8402062,122.8445154,121.9728552,111.586105,161.3213969,121.3202823,150.9005778,123.9283656
corpus_image_270_3_version_1.jpeg,118.3281252,122.231382,120.090712,151.8742327,113.0964613,116.2244918,133.901847,91.15024914
corpus_image_270_3_version_2.jpeg,118.0645674,125.038339,118.2624662,151.1720196,113.9352647,113.7493843,134.5935165,93.00169881
corpus_image_270_3_version_3.jpeg,117.4943393,127.4121363,116.6715958,149.7203256,115.2756558,111.6769609,134.5615577,95.02165316
corpus_image_270_3_version_4.jpeg,117.3122145,129.9417037,115.1419476,147.9663441,116.7990324,109.6567853,133.9102872,97.0164501
corpus_image_270_3_version_5.jpeg,116.8319899,132.2948264,114.0118795,146.0592649,118.1790026,107.5969863,132.2516729,98.71050304
corpus_image_270_3_version_6.jpeg,117.0832524,134.6307957,112.9566997,143.9295498,119.4463448,105.4104683,130.7085536,99.58158801
corpus_image_270_3_version_7.jpeg,117.7618284,136.867021,112.2103682,141.6192593,120.2104113,103.0169904,128.6232156,100.2142065
corpus_image_270_3_version_8.jpeg,118.5989927,139.110785,111.7044282,139.1722228,120.889746,99.97803472,126.6823947,101.2857628
corpus_image_270_3_version_9.jpeg,119.9747089,141.0511731,111.6542157,136.5038829,120.9823248,97.42521895,125.2067288,103.1620891
corpus_image_270_3_version_10.jpeg,122.8445154,141.1597938,111.586105,134.0271448,121.3202823,94.67860315,123.9283656,105.0994222
corpus_image_original_4_version_1.jpeg,125.3219508,151.0295444,163.4858104,145.7975789,117.836935,154.7736877,88.2132732,122.8991748
corpus_image_original_4_version_2.jpeg,128.459467,151.8339767,162.3550313,149.8891874,115.1669216,153.4357779,91.41517581,122.2029922
corpus_image_original_4_version_3.jpeg,131.7763356,151.9814037,159.2501937,151.4764442,112.5580074,151.8427794,94.92531016,122.2018262
corpus_image_original_4_version_4.jpeg,135.1194187,151.8522224,156.2986719,152.1901106,109.7821875,150.6553482,98.30358232,123.6057776
corpus_image_original_4_version_5.jpeg,138.2241111,151.0063774,153.1619231,152.9695375,107.0900563,149.4052087,99.79047898,127.0693081
corpus_image_original_4_version_6.jpeg,141.3987759,149.9628375,150.1250134,153.8536781,104.248089,148.1056432,99.74354334,131.073394
corpus_image_original_4_version_7.jpeg,144.4780822,148.9525469,147.001897,154.6800302,101.3420542,147.0476895,99.20058584,133.9267609
corpus_image_original_4_version_8.jpeg,147.5362035,147.7990232,144.167116,156.0627334,98.93970793,145.5820571,100.3005735,136.9321444
corpus_image_original_4_version_9.jpeg,150.138627,145.940901,141.3053727,157.190432,95.99056675,144.7625117,102.3737888,139.5060338
corpus_image_original_4_version_10.jpeg,150.6939912,141.6618609,138.3621496,158.0016551,92.82722558,143.7882196,104.7131508,141.8319552
corpus_image_90_4_version_1.jpeg,151.0295444,130.6780492,145.7975789,92.51418965,154.7736877,138.163065,122.8991748,167.7867268
corpus_image_90_4_version_2.jpeg,151.8339767,127.540533,149.8891874,93.64496869,153.4357779,140.8330784,122.2029922,164.5848242
corpus_image_90_4_version_3.jpeg,151.9814037,124.2236644,151.4764442,96.74980629,151.8427794,143.4419926,122.2018262,161.0746898
corpus_image_90_4_version_4.jpeg,151.8522224,120.8805813,152.1901106,99.70132806,150.6553482,146.2178125,123.6057776,157.6964177
corpus_image_90_4_version_5.jpeg,151.0063774,117.7758889,152.9695375,102.8380769,149.4052087,148.9099437,127.0693081,156.209521
corpus_image_90_4_version_6.jpeg,149.9628375,114.6012241,153.8536781,105.8749866,148.1056432,151.751911,131.073394,156.2564567
corpus_image_90_4_version_7.jpeg,148.9525469,111.5219178,154.6800302,108.998103,147.0476895,154.6579458,133.9267609,156.7994142
corpus_image_90_4_version_8.jpeg,147.7990232,108.4637965,156.0627334,111.832884,145.5820571,157.0602921,136.9321444,155.6994265
corpus_image_90_4_version_9.jpeg,145.940901,105.861373,157.190432,114.6946273,144.7625117,160.0094333,139.5060338,153.6262112
corpus_image_90_4_version_10.jpeg,141.6618609,105.3060088,158.0016551,117.6378504,143.7882196,163.1727744,141.8319552,151.2868492
corpus_image_180_4_version_1.jpeg,130.6780492,104.9704556,92.51418965,110.2024211,138.163065,101.2263123,167.7867268,133.1008252
corpus_image_180_4_version_2.jpeg,127.540533,104.1660233,93.64496869,106.1108126,140.8330784,102.5642221,164.5848242,133.7970078
corpus_image_180_4_version_3.jpeg,124.2236644,104.0185963,96.74980629,104.5235558,143.4419926,104.1572206,161.0746898,133.7981738
corpus_image_180_4_version_4.jpeg,120.8805813,104.1477776,99.70132806,103.8098894,146.2178125,105.3446518,157.6964177,132.3942224
corpus_image_180_4_version_5.jpeg,117.7758889,104.9936226,102.8380769,103.0304625,148.9099437,106.5947913,156.209521,128.9306919
corpus_image_180_4_version_6.jpeg,114.6012241,106.0371625,105.8749866,102.1463219,151.751911,107.8943568,156.2564567,124.926606
corpus_image_180_4_version_7.jpeg,111.5219178,107.0474531,108.998103,101.3199698,154.6579458,108.9523105,156.7994142,122.0732391
corpus_image_180_4_version_8.jpeg,108.4637965,108.2009768,111.832884,99.93726662,157.0602921,110.4179429,155.6994265,119.0678556
corpus_image_180_4_version_9.jpeg,105.861373,110.059099,114.6946273,98.80956801,160.0094333,111.2374883,153.6262112,116.4939662
corpus_image_180_4_version_10.jpeg,105.3060088,114.3381391,117.6378504,97.99834495,163.1727744,112.2117804,151.2868492,114.1680448
corpus_image_270_4_version_1.jpeg,104.9704556,125.3219508,110.2024211,163.4858104,101.2263123,117.836935,133.1008252,88.2132732
corpus_image_270_4_version_2.jpeg,104.1660233,128.459467,106.1108126,162.3550313,102.5642221,115.1669216,133.7970078,91.41517581
corpus_image_270_4_version_3.jpeg,104.0185963,131.7763356,104.5235558,159.2501937,104.1572206,112.5580074,133.7981738,94.92531016
corpus_image_270_4_version_4.jpeg,104.1477776,135.1194187,103.8098894,156.2986719,105.3446518,109.7821875,132.3942224,98.30358232
corpus_image_270_4_version_5.jpeg,104.9936226,138.2241111,103.0304625,153.1619231,106.5947913,107.0900563,128.9306919,99.79047898
corpus_image_270_4_version_6.jpeg,106.0371625,141.3987759,102.1463219,150.1250134,107.8943568,104.248089,124.926606,99.74354334
corpus_image_270_4_version_7.jpeg,107.0474531,144.4780822,101.3199698,147.001897,108.9523105,101.3420542,122.0732391,99.20058584
corpus_image_270_4_version_8.jpeg,108.2009768,147.5362035,99.93726662,144.167116,110.4179429,98.93970793,119.0678556,100.3005735
corpus_image_270_4_version_9.jpeg,110.059099,150.138627,98.80956801,141.3053727,111.2374883,95.99056675,116.4939662,102.3737888
corpus_image_270_4_version_10.jpeg,114.3381391,150.6939912,97.99834495,138.3621496,112.2117804,92.82722558,114.1680448,104.7131508
corpus_image_original_5_version_1.jpeg,133.5835013,153.6201469,164.900235,135.8239011,128.0223792,158.7866172,88.99755374,143.6799238
corpus_image_original_5_version_2.jpeg,136.7932332,152.9161315,165.2588418,138.9255304,125.1566605,158.9300963,91.40087941,141.4300192
corpus_image_original_5_version_3.jpeg,139.9420161,152.4277784,164.7622068,141.8262365,122.4058544,158.863172,94.80155406,140.2281484
corpus_image_original_5_version_4.jpeg,143.1778719,151.4253346,163.7217408,144.762932,119.514618,158.5880756,98.41038351,140.9885237
corpus_image_original_5_version_5.jpeg,146.1223691,150.238218,161.5257344,147.2540008,116.6816487,158.0793077,100.4973645,143.8429878
corpus_image_original_5_version_6.jpeg,149.1716289,148.552785,159.2579912,149.6135972,113.5059668,157.9887269,101.4648545,147.0707539
corpus_image_original_5_version_7.jpeg,151.5526201,146.2806389,156.8618022,151.783691,110.6155415,157.5611273,103.6659716,148.9335863
corpus_image_original_5_version_8.jpeg,153.7789843,143.6500526,154.2328607,153.6407282,107.57505,157.9044931,106.4191048,150.0187746
corpus_image_original_5_version_9.jpeg,154.814197,140.3827843,151.4255618,154.7808228,104.6520014,158.2467324,108.9081585,151.7067985
corpus_image_original_5_version_10.jpeg,152.5933457,137.0757684,148.5410125,155.8004931,101.3487406,158.3776457,111.8889683,152.2743431
corpus_image_90_5_version_1.jpeg,153.6201469,122.4164987,135.8239011,91.09976499,158.7866172,127.9776208,143.6799238,167.0024463
corpus_image_90_5_version_2.jpeg,152.9161315,119.2067668,138.9255304,90.74115822,158.9300963,130.8433395,141.4300192,164.5991206
corpus_image_90_5_version_3.jpeg,152.4277784,116.0579839,141.8262365,91.23779321,158.863172,133.5941456,140.2281484,161.1984459
corpus_image_90_5_version_4.jpeg,151.4253346,112.8221281,144.762932,92.27825923,158.5880756,136.485382,140.9885237,157.5896165
corpus_image_90_5_version_5.jpeg,150.238218,109.8776309,147.2540008,94.47426561,158.0793077,139.3183513,143.8429878,155.5026355
corpus_image_90_5_version_6.jpeg,148.552785,106.8283711,149.6135972,96.74200881,157.9887269,142.4940332,147.0707539,154.5351455
corpus_image_90_5_version_7.jpeg,146.2806389,104.4473799,151.783691,99.1381978,157.5611273,145.3844585,148.9335863,152.3340284
corpus_image_90_5_version_8.jpeg,143.6500526,102.2210157,153.6407282,101.7671393,157.9044931,148.42495,150.0187746,149.5808952
corpus_image_90_5_version_9.jpeg,140.3827843,101.185803,154.7808228,104.5744382,158.2467324,151.3479986,151.7067985,147.0918415
corpus_image_90_5_version_10.jpeg,137.0757684,103.4066543,155.8004931,107.4589875,158.3776457,154.6512594,152.2743431,144.1110317
corpus_image_180_5_version_1.jpeg,122.4164987,102.3798531,91.09976499,120.1760989,127.9776208,97.21338281,167.0024463,112.3200762
corpus_image_180_5_version_2.jpeg,119.2067668,103.0838685,90.74115822,117.0744696,130.8433395,97.06990365,164.5991206,114.5699808
corpus_image_180_5_version_3.jpeg,116.0579839,103.5722216,91.23779321,114.1737635,133.5941456,97.13682803,161.1984459,115.7718516
corpus_image_180_5_version_4.jpeg,112.8221281,104.5746654,92.27825923,111.237068,136.485382,97.41192439,157.5896165,115.0114763
corpus_image_180_5_version_5.jpeg,109.8776309,105.761782,94.47426561,108.7459992,139.3183513,97.92069227,155.5026355,112.1570122
corpus_image_180_5_version_6.jpeg,106.8283711,107.447215,96.74200881,106.3864028,142.4940332,98.01127305,154.5351455,108.9292461
corpus_image_180_5_version_7.jpeg,104.4473799,109.7193611,99.1381978,104.216309,145.3844585,98.4388727,152.3340284,107.0664137
corpus_image_180_5_version_8.jpeg,102.2210157,112.3499474,101.7671393,102.3592718,148.42495,98.09550687,149.5808952,105.9812254
corpus_image_180_5_version_9.jpeg,101.185803,115.6172157,104.5744382,101.2191772,151.3479986,97.75326761,147.0918415,104.2932015
corpus_image_180_5_version_10.jpeg,103.4066543,118.9242316,107.4589875,100.1995069,154.6512594,97.62235429,144.1110317,103.7256569
corpus_image_270_5_version_1.jpeg,102.3798531,133.5835013,120.1760989,164.900235,97.21338281,128.0223792,112.3200762,88.99755374
corpus_image_270_5_version_2.jpeg,103.0838685,136.7932332,117.0744696,165.2588418,97.06990365,125.1566605,114.5699808,91.40087941
corpus_image_270_5_version_3.jpeg,103.5722216,139.9420161,114.1737635,164.7622068,97.13682803,122.4058544,115.7718516,94.80155406
corpus_image_270_5_version_4.jpeg,104.5746654,143.1778719,111.237068,163.7217408,97.41192439,119.514618,115.0114763,98.41038351
corpus_image_270_5_version_5.jpeg,105.761782,146.1223691,108.7459992,161.5257344,97.92069227,116.6816487,112.1570122,100.4973645
corpus_image_270_5_version_6.jpeg,107.447215,149.1716289,106.3864028,159.2579912,98.01127305,113.5059668,108.9292461,101.4648545
corpus_image_270_5_version_7.jpeg,109.7193611,151.5526201,104.216309,156.8618022,98.4388727,110.6155415,107.0664137,103.6659716
corpus_image_270_5_version_8.jpeg,112.3499474,153.7789843,102.3592718,154.2328607,98.09550687,107.57505,105.9812254,106.4191048
corpus_image_270_5_version_9.jpeg,115.6172157,154.814197,101.2191772,151.4255618,97.75326761,104.6520014,104.2932015,108.9081585
corpus_image_270_5_version_10.jpeg,118.9242316,152.5933457,100.1995069,148.5410125,97.62235429,101.3487406,103.7256569,111.8889683
corpus_image_original_6_version_1.jpeg,131.0577731,151.745311,162.8818075,131.4736566,124.4028422,157.8168014,86.4378306,130.5512944
corpus_image_original_6_version_2.jpeg,134.1899171,150.7759826,162.6134154,134.5398951,121.4170313,157.6565807,88.97543339,127.9390823
corpus_image_original_6_version_3.jpeg,137.8419194,149.763754,161.1009209,137.1206803,118.0540938,157.1272264,92.28058956,126.6350806
corpus_image_original_6_version_4.jpeg,141.29577,148.4197359,159.3255139,139.3891915,115.0970756,156.6609897,94.73097069,128.827089
corpus_image_original_6_version_5.jpeg,144.6700225,146.7277191,156.9948469,141.641717,111.9279223,156.0043152,94.48307371,131.9732144
corpus_image_original_6_version_6.jpeg,148.1547758,144.9612254,154.844156,143.8526187,109.0288646,155.0514841,94.26575814,138.4494589
corpus_image_original_6_version_7.jpeg,151.447751,142.9476016,152.6059379,146.1125349,106.2581761,153.6630753,96.77326921,141.6371282
corpus_image_original_6_version_8.jpeg,154.9119237,140.5639866,149.8767221,148.0122037,103.8443727,152.3089394,99.7967079,144.6758657
corpus_image_original_6_version_9.jpeg,156.1785482,137.0771668,147.2458741,149.3452973,101.0050025,150.5487006,102.8703615,147.3923102
corpus_image_original_6_version_10.jpeg,154.9338104,128.0141354,144.5029777,150.8015111,98.27688693,149.0043183,106.5220891,149.5448476
